customer_id,customer,city,state,country,age
DK-129853,Barry Prasad,Colomiers,Garonne (Haute),France,63
DK-129854,Alex Adams,Lake Oswego,Oregon,United States,19
DK-129855,Armando Romero,Milton Keynes,England,United Kingdom,75
DK-129856,Adam Lopez,Spokane,Washington,United States,73
DK-129857,Blake Evans,San Francisco,California,United States,69
DK-129858,Carlos Short,Brisbane,Queensland,Australia,52
DK-129859,Brandon Flores,Oak Bay,British Columbia,Canada,30
DK-130900,Emmanuel Smith,Bremerton,Washington,United States,57
DK-130901,Deanna Jiménez,Caloundra,Queensland,Australia,66
DK-130902,Omar Nara,Gateshead,England,United Kingdom,30
DK-130903,Arianna Kelly,Woodburn,Oregon,United States,39
DK-130904,Christy Ye,North Sydney,New South Wales,Australia,19
DK-130905,Aaron Li,West Covina,California,United States,65
DK-130906,Carla Kapoor,Neunkirchen,Saarland,Germany,77
DK-130907,Benjamin Perry,N. Vancouver,British Columbia,Canada,63
DK-130908,Alexandra Wagner,Shawnee,British Columbia,Canada,34
DK-130909,Bob Garcia,London,England,United Kingdom,51
DK-131500,Adrienne Martin,South Melbourne,Victoria,Australia,50
DK-131501,Carlos Allen,Spokane,Washington,United States,79
DK-131502,Alexandra Griffin,Santa Monica,California,United States,27
DK-131503,Aidan Bennett,Oregon City,Oregon,United States,28
DK-131504,Joseph Lee,Chula Vista,California,United States,47
DK-131505,Andrea Howard,Lincoln Acres,California,United States,36
DK-131506,Bailey Lopez,Cliffside,British Columbia,Canada,34
DK-131507,Jack Green,Novato,California,United States,20
DK-131508,Arturo Zhou,Melbourne,Victoria,Australia,67
DK-131509,Andrew Lewis,Tremblay-en-France,Seine Saint Denis,France,45
DK-132250,Bradley Goel,Melbourne,Victoria,Australia,22
DK-132251,Dominic Sai,Offenbach,Saarland,Germany,43
DK-132252,Cheryl Jiménez,Hamburg,Hamburg,Germany,53
DK-132253,Colin Liang,Geelong,Victoria,Australia,52
DK-132254,Chloe Taylor,Milwaukie,Oregon,United States,28
DK-132255,Cassandra Martinez,Solingen,Nordrhein-Westfalen,Germany,23
DK-132256,Cassandra Garcia,Saint-Denis,Seine Saint Denis,France,26
DK-132257,Amy Zhu,Matraville,New South Wales,Australia,41
DK-132258,Andrea Murphy,Santa Monica,California,United States,40
DK-132259,Alvin Goldstein,Concord,California,United States,25
DK-133750,Ashley Hughes,Dunkerque,Nord,France,77
DK-133751,Drew Shan,Cranbourne,Victoria,Australia,43
DK-133752,Rosa Guo,Sydney,New South Wales,Australia,77
DK-133753,Cheryl Alvarez,Bracknell,England,United Kingdom,78
DK-133754,Desiree Romero,Cranbourne,Victoria,Australia,39
DK-133755,Stephanie Hill,Newport Beach,California,United States,48
DK-133756,Aidan Alexander,Metchosin,British Columbia,Canada,56
DK-133757,Alvin Hu,Seaford,Victoria,Australia,78
DK-133758,Eric Jenkins,San Gabriel,California,United States,36
DK-133759,Amber Baker,W. Linn,Oregon,United States,25
DL-133150,Adam Ross,Port Macquarie,New South Wales,Australia,55
DL-133151,Caleb Lal,Sooke,British Columbia,Canada,67
DL-133152,Angela Washington,W. Linn,Oregon,United States,21
DL-133153,Clayton Zhang,Saint Ouen,Charente-Maritime,France,73
DL-133154,Chase Brooks,Yakima,Washington,United States,23
DL-133155,Bradley She,Seaford,Victoria,Australia,56
DL-133156,Brett Perez,Townsville,Queensland,Australia,76
DL-133157,Brandi Hernandez,Malabar,New South Wales,Australia,78
DL-133158,Alexandra Russell,Burbank,California,United States,29
DL-133159,Brian Gray,Burien,Washington,United States,19
DM-133450,Blake Walker,Long Beach,California,United States,55
DM-133451,Autumn Zhou,Springwood,New South Wales,Australia,56
DM-133452,Edward Davis,Esher-Molesey,England,United Kingdom,51
DM-133453,James Washington,Saarlouis,Saarland,Germany,40
DM-133454,Jerome Alonso,Lavender Bay,New South Wales,Australia,62
DM-133455,Amber Hernandez,Torrance,California,United States,61
DM-133456,Julia Alexander,Royal Oak,British Columbia,Canada,68
DM-133457,Colleen Wu,West Sussex,England,United Kingdom,71
DM-133458,Carrie Torres,Chandler,Arizona,United States,48
DM-133459,Bradley Jai,Beaverton,Oregon,United States,46
DM-135250,Leah Guo,Milsons Point,New South Wales,Australia,70
DM-135251,Melanie Alexander,Langford,British Columbia,Canada,21
DM-135252,Colleen Yang,Lane Cove,New South Wales,Australia,62
DM-135253,Jacqueline Murphy,Oakland,California,United States,67
DM-135254,Alexandra Lee,Olympia,Washington,United States,74
DM-135255,Edwin Bhat,South Melbourne,Victoria,Australia,71
DM-135256,Melissa Butler,Lynnwood,Washington,United States,68
DM-135257,Alyssa Thomas,Dunkerque,Nord,France,52
DM-135258,Barbara Kumar,Rhodes,New South Wales,Australia,48
DM-135259,Greg Russell,Novato,California,United States,41
DN-136900,Bruce Ramos,Dunkerque,Nord,France,49
DN-136902,Caroline Foster,Kirkland,Washington,United States,23
DN-136903,Christopher Harris,San Diego,California,United States,55
DN-136904,Adrian Bailey,Seattle,Washington,United States,49
DN-136905,Alisha Nath,Lieusaint,Seine et Marne,France,28
DN-136906,Andrea Adams,West Covina,California,United States,56
DN-136907,Keith Lal,Werne,Nordrhein-Westfalen,Germany,72
DN-136908,Edward Gonzales,Lebanon,Oregon,United States,60
DN-136909,Ann Patel,Milsons Point,New South Wales,Australia,19
DO-136450,Bailey Ward,Torrance,California,United States,38
DO-136451,Alexandra Garcia,Haney,British Columbia,Canada,41
DO-136452,Anthony Lee,Santa Cruz,California,United States,18
DO-136453,Cody Cooper,Sydney,New South Wales,Australia,58
DO-136454,Brianna Murphy,Haney,British Columbia,Canada,64
DO-136455,Drew Yuan,Berkshire,England,United Kingdom,39
DO-136456,Alex Peterson,Sooke,British Columbia,Canada,77
DO-136457,Adam Jenkins,Watford,England,United Kingdom,37
DO-136458,Arthur Romero,München,Nordrhein-Westfalen,Germany,65
DO-136459,Antonio Jenkins,Yakima,Washington,United States,24
DP-131050,Arturo Jai,Berlin,Hamburg,Germany,41
DP-131051,Gerald Serrano,Darlinghurst,New South Wales,Australia,50
DP-131052,Gavin Griffin,Imperial Beach,California,United States,49
DP-131053,Brett Rodriguez,St. Leonards,New South Wales,Australia,75
DP-131054,Blake Thomas,Yakima,Washington,United States,75
DP-131055,Bob Chapman,London,England,United Kingdom,49
DP-131056,Albert Castro,Chantilly,Virginia,United States,76
DP-131057,Amanda Gonzales,Woodburn,Oregon,United States,23
DP-131058,Franklin Hu,Erlangen,Bayern,Germany,46
DP-131059,Anne Alvarez,Berkeley,California,United States,20
DP-131650,Alejandro Hu,Melbourne,Victoria,Australia,70
DP-131651,Kara Luo,London,England,United Kingdom,25
DP-131652,Bonnie Xu,Bremerton,Washington,United States,69
DP-131653,Christina Howard,Redmond,Washington,United States,51
DP-131654,Faith James,Hof,Bayern,Germany,38
DP-131655,Edgar Kapoor,Paris,Seine (Paris),France,70
DP-131656,Adam Powell,Brisbane,Queensland,Australia,66
DP-131657,Alvin Anand,Paris,Seine (Paris),France,28
DP-131658,Anthony Taylor,Kirkland,Washington,United States,79
DP-131659,Jay Patel,Perth,South Australia,Australia,32
DP-133901,Alfredo Gutierrez,Paris,Seine (Paris),France,42
DP-133902,Chloe Walker,Long Beach,California,United States,34
DP-133903,Jacquelyn Jimenez,Melbourne,Victoria,Australia,24
DP-133904,Angela Ramirez,Walla Walla,Washington,United States,42
DP-133905,Chase Peterson,Walla Walla,Washington,United States,24
DP-133906,Luke King,Lincoln Acres,California,United States,72
DP-133907,Barbara Zhou,Lille,Nord,France,19
DR-128800,Alyssa Jones,San Francisco,California,United States,62
DR-128801,Cristina Shen,North Ryde,New South Wales,Australia,30
DR-128802,Alexandria Flores,Burbank,California,United States,18
DR-128803,Alex Torres,Lincoln Acres,California,United States,58
DR-128804,Cameron Walker,Yakima,Washington,United States,69
DR-128805,Aaron Lal,Edmonds,Washington,United States,45
DR-128806,Bobby Subram,Maidenhead,England,United Kingdom,41
DR-128807,Ashley Foster,Drancy,Seine Saint Denis,France,77
DR-128808,Bruce Diaz,Pantin,Seine Saint Denis,France,43
DR-128809,Andrea Perez,Glendale,California,United States,52
DR-129401,Jennifer Patterson,Hervey Bay,Queensland,Australia,64
DR-129402,Mallory Dominguez,Les Ulis,Essonne,France,46
DR-129404,Kaitlyn Hughes,Long Beach,California,United States,46
DR-129405,Leah Sun,Bendigo,Victoria,Australia,59
DR-129406,Jodi Lal,Lavender Bay,New South Wales,Australia,67
DR-129408,Kate Shan,Les Ulis,Essonne,France,25
DR-129409,Katherine Patterson,Long Beach,California,United States,43
DS-131800,Madison Garcia,Edmonds,Washington,United States,42
DS-131801,Caleb Foster,Haney,British Columbia,Canada,75
DS-131802,Natalie James,Glendale,California,United States,58
DS-131803,Autumn Zhang,Bellingham,Washington,United States,83
DS-131804,Harold Garcia,Townsville,Queensland,Australia,53
DS-131805,Adrienne Torres,Warrington,England,United Kingdom,74
DS-131806,Jeremiah King,Long Beach,California,United States,63
DS-131807,Clayton Liang,Lancaster,England,United Kingdom,28
DS-131808,Joe Ramos,Hawthorne,Queensland,Australia,49
DV-130450,Adam Hall,Paris,Seine (Paris),France,57
DV-130451,Christopher Clark,Chatou,Yveline,France,68
DV-130452,Blake Foster,Chula Vista,California,United States,24
DV-130453,Barbara Liu,Werne,Nordrhein-Westfalen,Germany,23
DV-130454,Erik Navarro,Cranbourne,Victoria,Australia,22
DV-130455,Alejandro Kumar,Rhodes,New South Wales,Australia,58
DV-130456,Ethan Shan,Portland,Oregon,United States,28
DV-130457,Randall Carlson,Grevenbroich,Bayern,Germany,20
DV-130458,Isaac Ramirez,Oregon City,Oregon,United States,54
DV-130459,Bailey Mitchell,Vancouver,British Columbia,Canada,20
DV-134650,Cheryl Vazquez,West Sussex,England,United Kingdom,80
DV-134651,Jasmine Thompson,Los Angeles,California,United States,35
DV-134653,Louis Ye,Chatou,Yveline,France,56
DV-134654,Ana Patterson,Marysville,Washington,United States,69
DV-134655,Charles Davis,Beverly Hills,California,United States,49
DV-134656,Bradley Rai,Darlinghurst,New South Wales,Australia,70
DV-134657,Caleb Butler,Redmond,Washington,United States,51
DV-134658,Ann Madan,Findon,South Australia,Australia,80
DV-134659,Brian Rogers,Lincoln Acres,California,United States,49
DW-134800,Christine Raji,Saint Germain en Laye,Yveline,France,44
DW-134801,Jimmy Ramos,Concord,California,United States,65
DW-134802,Janet Suarez,Sèvres,Hauts de Seine,France,56
DW-134803,James Perry,Vancouver,British Columbia,Canada,47
DW-134804,Aaron Kumar,San Diego,California,United States,38
DW-134805,Angel Lopez,Burien,Washington,United States,37
DW-134806,Meagan Fernandez,London,England,United Kingdom,35
DW-134807,Bruce Rodriguez,Newcastle upon Tyne,England,United Kingdom,36
DW-134808,Jaime Goel,Berkeley,California,United States,53
DW-134809,Michele Black,Melbourne,Victoria,Australia,57
DW-135850,Alfredo Carlson,Sydney,New South Wales,Australia,72
DW-135851,Blake Lee,Burlingame,California,United States,73
DW-135853,Ariana James,Milwaukie,Oregon,United States,76
DW-135854,Leslie Serrano,Lane Cove,New South Wales,Australia,30
DW-135855,Jonathan Lewis,Torrance,California,United States,69
DW-135856,Maria Perez,W. Linn,Oregon,United States,75
DW-135857,Caleb Shan,Burbank,California,United States,44
DW-135858,Charles Adams,Tacoma,Washington,United States,68
DW-135859,Edwin Pal,Orleans,Loiret,France,47
EB-137050,Casey Sanz,Metz,Moselle,France,68
EB-137052,Ashley Rodriguez,Bellflower,California,United States,42
EB-137053,Marc Ferrier,Drancy,Seine Saint Denis,France,56
EB-137054,Carrie Gutierrez,Melbourne,Victoria,Australia,28
EB-137056,Erika Munoz,Stuttgart,Saarland,Germany,83
EB-137059,Vincent Gao,Lieusaint,Seine et Marne,France,34
EB-137500,Arianna James,Oxford,England,United Kingdom,69
EB-137501,Charles Garcia,Gold Coast,Queensland,Australia,66
EB-137502,Alisha Andersen,Dresden,Hessen,Germany,71
EB-137503,Amanda Griffin,San Diego,California,United States,68
EB-137504,Alexa Sanders,N. Vancouver,British Columbia,Canada,49
EB-137505,Albert Alonso,London,England,United Kingdom,60
EB-137506,Carrie Gill,Beverly Hills,California,United States,37
EB-137508,Eduardo Perry,Yakima,Washington,United States,39
EB-137509,Aaron Diaz,Melton,Victoria,Australia,22
EB-139750,Catherine Howard,Beverly Hills,California,United States,78
EB-139751,Cheryl Serrano,Wokingham,England,United Kingdom,73
EB-139752,David Davis,Olympia,Washington,United States,63
EB-139753,Abigail Garcia,Warrington,England,United Kingdom,51
EB-139754,Bruce Raman,Gateshead,England,United Kingdom,74
EB-139755,Abigail Hughes,Everett,Washington,United States,61
EB-139756,Alicia Rai,Wokingham,England,United Kingdom,65
EB-139757,Aaron King,Shawnee,British Columbia,Canada,27
EB-139758,Anna Flores,Imperial Beach,California,United States,57
EB-139759,Alexia Diaz,Woodland Hills,California,United States,76
EC-140500,Jose Carter,Metchosin,British Columbia,Canada,67
EC-140502,Randall Romero,Sulzbach Taunus,Saarland,Germany,66
EC-140504,Bruce Ward,Grossmont,California,United States,27
EC-140506,Luke Foster,Sydney,New South Wales,Australia,45
EC-140509,Tyrone Navarro,Gold Coast,Queensland,Australia,28
EG-139000,Devin Hernandez,Ballard,Washington,United States,60
EG-139001,Clarence Deng,Paris La Defense,Hauts de Seine,France,70
EG-139002,Garrett Richardson,Paris,Seine (Paris),France,20
EG-139003,Alejandro Anand,London,England,United Kingdom,79
EG-139004,Chloe Morgan,Oakland,California,United States,48
EG-139005,Alma Son,Werne,Nordrhein-Westfalen,Germany,62
EG-139006,Barbara Huang,Matraville,New South Wales,Australia,80
EG-139007,Arthur Perry,Colma,California,United States,52
EG-139008,Destiny Harris,Oak Bay,British Columbia,Canada,71
EG-139009,Carson Flores,Spring Valley,California,United States,65
EH-139450,Maria Peterson,Lakewood,California,United States,49
EH-139451,Kaitlyn Hill,Sooke,British Columbia,Canada,56
EH-139452,Olivia Williams,Colma,California,United States,62
EH-139453,Destiny Cooper,Imperial Beach,California,United States,45
EH-139454,Emma Robinson,Torrance,California,United States,75
EH-139455,Lucas Parker,Redmond,Washington,United States,55
EH-139456,Cedric Yuan,York,England,United Kingdom,37
EH-139457,Marie Perez,North Ryde,New South Wales,Australia,75
EH-139458,Emmanuel Martinez,Melton,Victoria,Australia,53
EH-139459,Frank Blanco,Dresden,Hessen,Germany,76
EH-139900,Alex Mitchell,National City,California,United States,55
EH-139901,Anna Robinson,Santa Monica,California,United States,56
EH-139902,Jennifer Ward,Palo Alto,California,United States,64
EH-139903,Makayla Sanchez,Renton,Washington,United States,24
EH-139905,Evelyn Rana,Sydney,New South Wales,Australia,72
EH-139906,Beth Suarez,München,Hessen,Germany,63
EH-139907,Alyssa Rodriguez,Oakland,California,United States,24
EH-139908,Cassidy Perry,Coronado,California,United States,18
EH-139909,Arthur Subram,Seaford,Victoria,Australia,36
EH-140050,Colleen Zheng,Milsons Point,New South Wales,Australia,61
EH-140051,Brenda Prasad,Erlangen,Bayern,Germany,78
EH-140052,Albert Ramos,Lavender Bay,New South Wales,Australia,26
EH-140053,Danny Schmidt,Townsville,Queensland,Australia,40
EH-140054,Drew Chander,Perth,South Australia,Australia,73
EH-140055,Garrett Sanders,Bellflower,California,United States,80
EH-140056,Alexandra Watson,Goulburn,New South Wales,Australia,56
EH-140057,Jerry Pal,Pantin,Seine Saint Denis,France,36
EH-140058,Alejandro Lin,Cheltenham,England,United Kingdom,21
EH-140059,Clayton Andersen,Oxford,England,United Kingdom,49
EJ-137200,Isabella Hill,Ingolstadt,Bayern,Germany,28
EJ-137201,Fernando Hall,Port Hammond,British Columbia,Canada,40
EJ-137202,Cindy Lewis,Darmstadt,Hessen,Germany,18
EJ-137203,Jennifer Rodriguez,Spring Valley,California,United States,57
EJ-137204,Kyle Li,Newport Beach,California,United States,25
EJ-137205,Alfredo Moreno,Villeneuve-d'Ascq,Nord,France,70
EJ-137206,Samuel Perry,Oak Bay,British Columbia,Canada,78
EJ-137207,Donald Fernandez,Wollongong,New South Wales,Australia,61
EJ-137208,Anna Alexander,Daly City,California,United States,71
EJ-137209,Jasmine Brooks,Paris,Seine (Paris),France,44
EK-137950,Maurice She,Warrnambool,Victoria,Australia,71
EK-137953,Allen Malhotra,Leeds,England,United Kingdom,22
EK-137954,Casey Anand,Frankfurt,Bayern,Germany,26
EK-137956,Mindy Deng,Hannover,Nordrhein-Westfalen,Germany,69
EK-137959,Ashlee Kumar,Saarbrücken,Saarland,Germany,43
EM-138250,Robyn Torres,Paris,Seine (Paris),France,52
EM-138251,Colleen Shan,Rhodes,New South Wales,Australia,65
EM-138252,Clifford Subram,Beaverton,Oregon,United States,48
EM-138254,Carrie Gomez,Hawthorne,Queensland,Australia,82
EM-138256,Marc Ruiz,Berks,England,United Kingdom,77
EM-138257,Brianna Russell,Imperial Beach,California,United States,54
EM-140650,Dalton Martin,Stoke-on-Trent,England,United Kingdom,37
EM-140653,Carla Madan,Coffs Harbour,New South Wales,Australia,29
EM-140654,Karla Shen,St. Leonards,New South Wales,Australia,48
EM-140657,Rafael Pal,Gloucestershire,England,United Kingdom,83
EM-140659,Janelle Prasad,Hamburg,Hamburg,Germany,38
EM-141400,Jerome Serrano,Frankfurt am Main,Hamburg,Germany,26
EM-141406,Dana Dominguez,Duesseldorf,Hessen,Germany,37
EM-141407,Carolyn Gomez,Berlin,Saarland,Germany,44
EM-141409,Maurice Jai,Matraville,New South Wales,Australia,34
EN-137800,Amanda Morris,Santa Cruz,California,United States,38
EN-137801,Carol Zhou,East Brisbane,Queensland,Australia,60
EN-137802,Cedric Zheng,Bremerton,Washington,United States,38
